User_ID,Full Name,Date,Age,Gender,Height (cm),Weight (kg),Steps_Taken,Calories_Burned,Hours_Slept,Water_Intake (Liters),Active_Minutes,Heart_Rate (bpm),Workout_Type,Stress_Level (1-10),Mood
30,Emily Miller,12-09-2023 00:00,52,Female,151,113,13027,2908,7.150670421,2.115607564,85,81,Cardio,8,Happy
30,Emily Miller,13-09-2023 00:00,52,Female,151,113,18501,3833,5.812878834,2.480846211,68,65,Cardio,9,Stressed
30,Emily Miller,14-09-2023 00:00,52,Female,151,113,9177,3816,8.827573621,2.867387859,82,74,None,10,Sad
30,Emily Miller,15-09-2023 00:00,52,Female,151,113,2300,2731,7.128222625,3.559130361,93,98,Strength,10,Sad
30,Emily Miller,16-09-2023 00:00,52,Female,151,113,12559,3252,7.847837946,2.292745394,46,73,None,3,Sad
30,Emily Miller,17-09-2023 00:00,52,Female,151,113,17347,1684,5.918206538,3.206053447,31,,Strength,4,Stressed
30,Emily Miller,18-09-2023 00:00,52,Female,151,113,15247,2959,7.705514166,2.182708458,100,87,Cardio,2,Neutral
30,Emily Miller,19-09-2023 00:00,52,Female,151,113,18278,2510,6.940481216,3.177082247,88,96,Strength,10,Sad
30,Emily Miller,20-09-2023 00:00,52,Female,151,113,17559,2823,5.14247409,1.585518949,68,78,Cardio,8,Stressed
30,Emily Miller,21-09-2023 00:00,52,Female,151,113,10732,2660,5.464681668,1.548845319,,85,None,8,Stressed
30,Emily Miller,22-09-2023 00:00,52,Female,151,113,15885,3214,8.543797618,2.494099072,115,82,Yoga,5,Happy
30,Emily Miller,23-09-2023 00:00,52,Female,151,113,9204,2140,8.646362969,2.829200185,76,93,Cardio,7,Happy
30,Emily Miller,24-09-2023 00:00,52,Female,151,113,17679,1750,4.261896547,2.853085989,69,64,Cardio,7,Happy
30,Emily Miller,25-09-2023 00:00,52,Female,151,113,6812,2546,8.358187028,3.014402821,68,75,Cardio,6,Happy
30,Emily Miller,26-09-2023 00:00,52,Female,151,113,9530,3921,4.634346842,3.652497289,105,69,Strength,3,Happy
30,Emily Miller,27-09-2023 00:00,52,Female,151,113,8001,2756,7.88987537,2.762601589,91,70,Strength,10,Sad
30,Emily Miller,28-09-2023 00:00,52,Female,151,113,9756,2164,5.649803134,3.463432439,77,89,Cardio,3,Neutral
30,Emily Miller,29-09-2023 00:00,52,Female,151,113,18233,1959,8.845294289,,107,88,None,9,Stressed
30,Emily Miller,30-09-2023 00:00,52,Female,151,113,10520,2944,5.525059111,3.719870487,117,67,None,5,Happy
30,Emily Miller,01-10-2023 00:00,52,Female,151,113,3822,3252,8.86082433,2.45115783,59,63,Yoga,2,Stressed
30,Emily Miller,02-10-2023 00:00,52,Female,151,113,2795,3220,6.150028566,3.583900533,32,,Yoga,7,Happy
30,Emily Miller,03-10-2023 00:00,52,Female,151,113,4638,1630,7.112848402,2.569794103,78,93,Cardio,5,Neutral
30,Emily Miller,04-10-2023 00:00,52,Female,151,113,19973,2534,7.732837563,3.967823899,49,70,Yoga,3,Stressed
30,Emily Miller,05-10-2023 00:00,52,Female,151,113,2036,2977,8.003601198,2.871311986,38,65,Strength,6,Sad
30,Emily Miller,06-10-2023 00:00,52,Female,151,113,3450,1543,5.30107223,,56,62,Cardio,3,Neutral
30,Emily Miller,07-10-2023 00:00,52,Female,151,113,16807,1842,5.529173244,3.385464608,113,79,Strength,5,Neutral
30,Emily Miller,08-10-2023 00:00,52,Female,151,113,5837,1890,4.040773112,,114,73,Cardio,1,Neutral
30,Emily Miller,09-10-2023 00:00,52,Female,151,113,19151,3057,6.891017627,3.76246467,79,89,Cardio,10,Happy
30,Emily Miller,10-10-2023 00:00,52,Female,151,113,16278,2270,,2.852348171,46,74,Strength,8,Neutral
30,Emily Miller,11-10-2023 00:00,52,Female,151,113,10903,1862,5.747294613,3.965920631,,70,None,9,Happy
30,Emily Miller,12-10-2023 00:00,52,Female,151,113,18616,2548,8.706195463,3.937546915,,68,None,3,Neutral
30,Emily Miller,13-10-2023 00:00,52,Female,151,113,6376,3949,6.710404581,3.353926712,100,69,Cardio,10,Sad
30,Emily Miller,14-10-2023 00:00,52,Female,151,113,3919,3373,8.14224729,2.476712554,85,96,Cardio,1,Stressed
30,Emily Miller,15-10-2023 00:00,52,Female,151,113,5994,2448,7.198008401,,32,99,None,8,Neutral
30,Emily Miller,16-10-2023 00:00,52,Female,151,113,15952,3869,5.815420015,,62,62,Cardio,8,Sad
30,Emily Miller,17-10-2023 00:00,52,Female,151,113,18750,3708,5.119681165,3.27114445,58,65,Strength,2,Stressed
30,Emily Miller,18-10-2023 00:00,52,Female,151,113,3816,1853,8.624904639,1.762036895,50,61,Strength,4,Happy
30,Emily Miller,19-10-2023 00:00,52,Female,151,113,17483,3777,6.083696292,3.73711015,59,87,Cardio,7,Neutral
30,Emily Miller,20-10-2023 00:00,52,Female,151,113,14211,3636,4.520714411,2.562525315,47,76,Cardio,6,Happy
30,Emily Miller,21-10-2023 00:00,52,Female,151,113,12911,1924,7.197008903,2.453103052,82,92,Yoga,9,Sad
30,Emily Miller,22-10-2023 00:00,52,Female,151,113,6452,3802,7.004075583,1.523282041,79,67,Yoga,4,Neutral
30,Emily Miller,23-10-2023 00:00,52,Female,151,113,5031,2381,6.247695901,3.981471328,68,64,Strength,10,Neutral
30,Emily Miller,24-10-2023 00:00,52,Female,151,113,16892,2429,5.115159822,3.057809752,44,85,Yoga,2,Sad
30,Emily Miller,25-10-2023 00:00,52,Female,151,113,9024,2401,4.757380712,,38,96,Cardio,9,Sad
30,Emily Miller,26-10-2023 00:00,52,Female,151,113,11481,3009,4.416082864,2.895204195,82,84,None,5,Sad
30,Emily Miller,27-10-2023 00:00,52,Female,151,113,12366,2796,4.839940502,3.984341629,107,94,Strength,4,Neutral
30,Emily Miller,28-10-2023 00:00,52,Female,151,113,18552,2547,,2.282520616,71,69,Yoga,8,Happy
30,Emily Miller,29-10-2023 00:00,52,Female,151,113,4217,2161,5.44391958,,82,68,Yoga,7,Happy
30,Emily Miller,30-10-2023 00:00,52,Female,151,113,2950,3020,5.861136,2.412011242,80,94,Cardio,1,Sad
30,Emily Miller,31-10-2023 00:00,52,Female,151,113,6610,2031,4.623874677,2.581170544,76,72,Yoga,6,Neutral
30,Emily Miller,01-11-2023 00:00,52,Female,151,113,15249,3909,5.032578857,3.753937533,83,64,Yoga,3,Neutral
30,Emily Miller,02-11-2023 00:00,52,Female,151,113,11818,1848,,3.218209705,64,72,None,10,Happy
30,Emily Miller,03-11-2023 00:00,52,Female,151,113,3702,2693,4.005132159,1.641694061,111,77,None,3,Sad
30,Emily Miller,04-11-2023 00:00,52,Female,151,113,17991,2154,5.931643535,2.188712086,107,75,Strength,5,Stressed
30,Emily Miller,05-11-2023 00:00,52,Female,151,113,7653,2557,6.14152013,3.41692488,62,85,Strength,2,Neutral
30,Emily Miller,06-11-2023 00:00,52,Female,151,113,12123,1704,6.590447679,1.616994296,31,72,None,7,Sad
30,Emily Miller,07-11-2023 00:00,52,Female,151,113,4414,3943,4.1989755,1.96066059,93,71,None,4,Stressed
30,Emily Miller,08-11-2023 00:00,52,Female,151,113,13515,2439,7.397781876,3.011959476,60,98,Yoga,3,Neutral
30,Emily Miller,09-11-2023 00:00,52,Female,151,113,14762,1859,,3.831704016,32,82,None,5,Sad
30,Emily Miller,10-11-2023 00:00,52,Female,151,113,6075,2058,4.110612692,2.842354872,,93,Strength,4,Stressed
30,Emily Miller,11-11-2023 00:00,52,Female,151,113,10895,2140,8.554398163,2.583660834,118,83,None,2,Stressed
30,Emily Miller,12-11-2023 00:00,52,Female,151,113,15256,2386,4.616555221,1.719671349,59,91,Strength,8,Neutral
30,Emily Miller,13-11-2023 00:00,52,Female,151,113,16858,2942,,1.813799001,44,99,Strength,10,Happy
30,Emily Miller,14-11-2023 00:00,52,Female,151,113,12063,2655,6.410602794,3.001352257,45,87,Strength,7,Happy
30,Emily Miller,15-11-2023 00:00,52,Female,151,113,11254,2876,4.869736773,2.328537324,91,68,Yoga,6,Sad
30,Emily Miller,16-11-2023 00:00,52,Female,151,113,12860,3711,6.129424222,2.139437528,80,71,Strength,10,Stressed
30,Emily Miller,17-11-2023 00:00,52,Female,151,113,5924,3699,5.852873279,,34,91,Strength,4,Neutral
30,Emily Miller,18-11-2023 00:00,52,Female,151,113,17971,3597,5.961856404,,78,94,Strength,5,Sad
30,Emily Miller,19-11-2023 00:00,52,Female,151,113,5080,2272,4.275154276,2.252549832,61,86,Strength,3,Happy
30,Emily Miller,20-11-2023 00:00,52,Female,151,113,8676,2780,4.6670212,2.677291491,100,90,Cardio,3,Happy
30,Emily Miller,21-11-2023 00:00,52,Female,151,113,19857,2690,4.452174211,1.667436935,48,61,Yoga,1,Neutral
30,Emily Miller,22-11-2023 00:00,52,Female,151,113,3215,2095,,1.67975454,112,72,Yoga,2,Sad
30,Emily Miller,23-11-2023 00:00,52,Female,151,113,13180,3578,5.030036446,3.454881915,88,97,Cardio,2,Happy
30,Emily Miller,24-11-2023 00:00,52,Female,151,113,18116,2889,6.259962657,2.310279053,79,68,Strength,7,Sad
30,Emily Miller,25-11-2023 00:00,52,Female,151,113,9948,3607,,3.386685857,93,99,None,10,Neutral
30,Emily Miller,26-11-2023 00:00,52,Female,151,113,16085,2836,,2.76495361,104,68,Cardio,5,Happy
30,Emily Miller,27-11-2023 00:00,52,Female,151,113,14822,1582,,3.328081261,115,95,None,2,Happy
30,Emily Miller,28-11-2023 00:00,52,Female,151,113,4660,2518,5.245317005,1.928360364,90,,None,8,Happy
30,Emily Miller,29-11-2023 00:00,52,Female,151,113,17327,3309,5.630664159,3.252454538,33,88,Cardio,4,Sad
30,Emily Miller,30-11-2023 00:00,52,Female,151,113,7422,2427,5.114148439,2.881684849,32,98,None,9,Happy
30,Emily Miller,01-12-2023 00:00,52,Female,151,113,2287,1559,4.888330574,2.597559612,118,98,Yoga,2,Happy
30,Emily Miller,02-12-2023 00:00,52,Female,151,113,18307,1867,4.630832365,2.189977998,83,61,Strength,2,Stressed
30,Emily Miller,03-12-2023 00:00,52,Female,151,113,2809,3520,8.17598461,1.639029664,108,89,Yoga,3,Stressed
30,Emily Miller,04-12-2023 00:00,52,Female,151,113,6155,2977,7.436287257,2.18353368,77,87,Strength,8,Stressed
30,Emily Miller,05-12-2023 00:00,52,Female,151,113,17006,2740,8.546475748,3.879437003,,64,Strength,3,Happy
30,Emily Miller,06-12-2023 00:00,52,Female,151,113,9612,2935,,3.486850262,77,70,Strength,5,Sad
30,Emily Miller,07-12-2023 00:00,52,Female,151,113,19769,2352,4.197480581,2.225207946,61,82,Cardio,2,Sad
30,Emily Miller,08-12-2023 00:00,52,Female,151,113,16725,3755,8.584345636,3.999860779,86,78,Yoga,1,Happy
30,Emily Miller,09-12-2023 00:00,52,Female,151,113,7221,2153,6.836699868,,48,61,Strength,8,Sad
30,Emily Miller,10-12-2023 00:00,52,Female,151,113,15424,2858,8.829238437,2.831881547,110,87,Yoga,10,Happy
30,Emily Miller,11-12-2023 00:00,52,Female,151,113,16614,3599,8.974677919,1.524942134,35,67,Cardio,1,Sad
30,Emily Miller,12-12-2023 00:00,52,Female,151,113,11507,2949,6.376094252,,110,74,Strength,3,Neutral
30,Emily Miller,13-12-2023 00:00,52,Female,151,113,5735,2590,5.305903522,2.153455151,65,68,Cardio,3,Sad
30,Emily Miller,14-12-2023 00:00,52,Female,151,113,4694,1526,6.576332614,2.124817775,62,88,None,9,Happy
30,Emily Miller,15-12-2023 00:00,52,Female,151,113,16253,1513,6.055977433,2.332192331,35,,None,5,Sad
30,Emily Miller,16-12-2023 00:00,52,Female,151,113,5186,2603,7.732800931,1.643805456,80,,Strength,1,Sad
30,Emily Miller,17-12-2023 00:00,52,Female,151,113,6448,2605,8.813885112,1.816226307,103,76,Strength,6,Sad
30,Emily Miller,18-12-2023 00:00,52,Female,151,113,3424,3443,4.433143944,1.639389706,81,84,Cardio,1,Neutral
30,Emily Miller,19-12-2023 00:00,52,Female,151,113,7198,1926,5.608234411,2.960276708,61,77,Yoga,3,Happy
30,Emily Miller,20-12-2023 00:00,52,Female,151,113,10592,3913,4.720538923,1.90514483,89,92,Cardio,8,Neutral
30,Emily Miller,21-12-2023 00:00,52,Female,151,113,10355,3770,8.441702087,2.761785031,85,89,Strength,10,Sad
30,Emily Miller,22-12-2023 00:00,52,Female,151,113,13899,3438,,3.362643217,33,62,Yoga,3,Happy
30,Emily Miller,23-12-2023 00:00,52,Female,151,113,9055,1634,,3.418199937,30,74,Yoga,8,Happy
30,Emily Miller,24-12-2023 00:00,52,Female,151,113,16619,2309,6.885566697,1.551508599,47,83,Cardio,6,Sad
30,Emily Miller,25-12-2023 00:00,52,Female,151,113,5093,2360,6.745452006,3.765015562,48,83,Cardio,5,Neutral
30,Emily Miller,26-12-2023 00:00,52,Female,151,113,3711,2723,4.693812279,2.1153056,75,96,None,1,Happy
30,Emily Miller,27-12-2023 00:00,52,Female,151,113,9906,2470,4.643835309,3.488258612,80,73,Cardio,10,Happy
30,Emily Miller,28-12-2023 00:00,52,Female,151,113,13686,1605,8.096399915,,70,70,None,7,Neutral
30,Emily Miller,29-12-2023 00:00,52,Female,151,113,19400,3359,5.652629531,3.590886929,,68,Yoga,8,Happy
30,Emily Miller,30-12-2023 00:00,52,Female,151,113,4184,3493,4.481783102,,,78,Cardio,10,Happy
30,Emily Miller,31-12-2023 00:00,52,Female,151,113,18256,3027,5.936835239,2.758653088,41,60,None,9,Neutral
31,David Miller,01-01-2023 00:00,26,Male,168,80,18795,2200,,,76,97,Strength,8,Sad
31,David Miller,02-01-2023 00:00,26,Male,168,80,19240,2055,4.418793778,3.290329297,77,82,Yoga,5,Happy
31,David Miller,03-01-2023 00:00,26,Male,168,80,5228,1808,5.450339488,2.630507246,60,93,Yoga,1,Happy
31,David Miller,04-01-2023 00:00,26,Male,168,80,6024,2369,4.157903967,3.87896619,33,81,None,8,Happy
31,David Miller,05-01-2023 00:00,26,Male,168,80,9129,3214,5.515167514,2.560451917,67,82,Yoga,1,Stressed
31,David Miller,06-01-2023 00:00,26,Male,168,80,17881,3822,4.654176077,2.261796489,36,65,Yoga,8,Neutral
31,David Miller,07-01-2023 00:00,26,Male,168,80,19009,2570,6.154792105,,32,97,Cardio,5,Sad
31,David Miller,08-01-2023 00:00,26,Male,168,80,14018,1563,6.171845685,3.671899075,62,72,Cardio,4,Neutral
31,David Miller,09-01-2023 00:00,26,Male,168,80,5301,3258,5.945618205,3.129610062,110,81,None,3,Sad
31,David Miller,10-01-2023 00:00,26,Male,168,80,17701,2976,7.502785435,2.096286874,34,63,Cardio,3,Neutral
31,David Miller,11-01-2023 00:00,26,Male,168,80,6184,3021,8.557778253,2.14426065,36,92,Strength,8,Sad
31,David Miller,12-01-2023 00:00,26,Male,168,80,19303,2500,7.694345396,2.468392414,109,97,Strength,5,Sad
31,David Miller,13-01-2023 00:00,26,Male,168,80,13640,2801,4.105240188,3.162993349,96,93,Strength,4,Neutral
31,David Miller,14-01-2023 00:00,26,Male,168,80,15885,3220,4.678652222,3.222079296,94,92,None,5,Stressed
31,David Miller,15-01-2023 00:00,26,Male,168,80,5614,2543,5.439404182,,85,99,None,8,Stressed
31,David Miller,16-01-2023 00:00,26,Male,168,80,12802,2600,7.518340196,,37,79,None,7,Happy
31,David Miller,17-01-2023 00:00,26,Male,168,80,12295,2800,,3.956206088,66,96,Cardio,9,Stressed
31,David Miller,18-01-2023 00:00,26,Male,168,80,9119,2366,6.793933736,2.729291005,43,84,Yoga,4,Neutral
31,David Miller,19-01-2023 00:00,26,Male,168,80,11907,3757,5.582401001,2.722290115,70,74,Cardio,9,Stressed
31,David Miller,20-01-2023 00:00,26,Male,168,80,19535,3948,4.835700834,,77,76,Yoga,7,Happy
31,David Miller,21-01-2023 00:00,26,Male,168,80,13252,2752,,2.218838949,80,85,Strength,10,Happy
31,David Miller,22-01-2023 00:00,26,Male,168,80,15330,1719,5.787864129,1.725971689,88,84,Cardio,6,Neutral
31,David Miller,23-01-2023 00:00,26,Male,168,80,5487,3989,6.309057095,2.344012333,75,85,Strength,1,Happy
31,David Miller,24-01-2023 00:00,26,Male,168,80,17864,3765,,3.283151216,64,74,Cardio,10,Happy
31,David Miller,25-01-2023 00:00,26,Male,168,80,13085,3597,7.406194259,2.266369875,106,83,None,10,Neutral
31,David Miller,26-01-2023 00:00,26,Male,168,80,15729,2414,,3.517962847,97,83,Strength,7,Neutral
31,David Miller,27-01-2023 00:00,26,Male,168,80,15312,2528,5.713769673,3.080880298,108,62,None,8,Stressed
31,David Miller,28-01-2023 00:00,26,Male,168,80,19066,3836,4.36135104,1.745846516,100,62,Cardio,1,Stressed
31,David Miller,29-01-2023 00:00,26,Male,168,80,4896,3256,8.645954255,,53,60,Strength,4,Stressed
31,David Miller,30-01-2023 00:00,26,Male,168,80,11417,2775,6.040742088,1.536778656,34,60,None,1,Sad
31,David Miller,31-01-2023 00:00,26,Male,168,80,9850,2273,4.196709433,,101,87,None,2,Sad
31,David Miller,01-02-2023 00:00,26,Male,168,80,14996,2711,,,46,91,None,8,Happy
31,David Miller,02-02-2023 00:00,26,Male,168,80,18761,3009,6.766191176,2.326465566,66,96,Yoga,3,Neutral
31,David Miller,03-02-2023 00:00,26,Male,168,80,4451,3352,7.274891662,1.573194674,95,75,Strength,10,Sad
31,David Miller,04-02-2023 00:00,26,Male,168,80,5858,2729,6.143939154,,116,90,Cardio,6,Sad
31,David Miller,05-02-2023 00:00,26,Male,168,80,14321,2495,5.934260541,3.305845245,45,88,Cardio,4,Neutral
31,David Miller,06-02-2023 00:00,26,Male,168,80,9473,3467,4.809789331,3.185662485,37,72,Yoga,10,Sad
31,David Miller,07-02-2023 00:00,26,Male,168,80,13699,3588,8.189442942,3.462665359,108,65,Cardio,3,Sad
31,David Miller,08-02-2023 00:00,26,Male,168,80,2061,2675,5.839735713,3.4473239,83,73,Yoga,9,Stressed
31,David Miller,09-02-2023 00:00,26,Male,168,80,9429,2339,6.944708667,2.649555623,67,85,Cardio,3,Happy
31,David Miller,10-02-2023 00:00,26,Male,168,80,4530,2704,4.561013402,3.336938326,77,86,Yoga,4,Stressed
31,David Miller,11-02-2023 00:00,26,Male,168,80,10888,3644,6.236857265,3.30841455,105,69,Cardio,7,Stressed
31,David Miller,12-02-2023 00:00,26,Male,168,80,17594,2099,4.497656417,,68,87,Strength,9,Sad
31,David Miller,13-02-2023 00:00,26,Male,168,80,6589,3015,5.18156434,,68,95,None,8,Sad
31,David Miller,14-02-2023 00:00,26,Male,168,80,14943,3128,6.285941581,1.759392128,45,85,Yoga,7,Sad
31,David Miller,15-02-2023 00:00,26,Male,168,80,2730,3240,8.144664864,2.482634416,76,60,Yoga,3,Happy
31,David Miller,16-02-2023 00:00,26,Male,168,80,19081,1634,6.272124549,3.192536397,,94,Yoga,4,Sad
31,David Miller,17-02-2023 00:00,26,Male,168,80,6865,2441,8.767445458,2.917054945,115,,Strength,3,Neutral
31,David Miller,18-02-2023 00:00,26,Male,168,80,4301,2977,,2.351358737,90,89,Cardio,3,Sad
31,David Miller,19-02-2023 00:00,26,Male,168,80,14176,3475,6.853930477,2.2047167,117,88,Strength,5,Neutral
31,David Miller,20-02-2023 00:00,26,Male,168,80,8282,1687,,1.620535749,43,65,Cardio,5,Neutral
31,David Miller,21-02-2023 00:00,26,Male,168,80,11387,3165,4.690425631,3.768998446,49,93,Cardio,3,Stressed
31,David Miller,22-02-2023 00:00,26,Male,168,80,10750,2223,5.804712716,3.626017778,33,91,Yoga,9,Sad
31,David Miller,23-02-2023 00:00,26,Male,168,80,10501,3396,5.041346181,3.702616734,79,61,Cardio,6,Sad
31,David Miller,24-02-2023 00:00,26,Male,168,80,5230,1562,5.441462633,3.872618965,51,89,Cardio,9,Neutral
31,David Miller,25-02-2023 00:00,26,Male,168,80,12827,2111,4.19287235,3.00746703,77,77,Cardio,6,Happy
31,David Miller,26-02-2023 00:00,26,Male,168,80,3182,1752,5.316676285,3.845495315,57,83,Yoga,8,Happy
31,David Miller,27-02-2023 00:00,26,Male,168,80,17076,1540,6.771565692,3.928447991,53,79,Strength,2,Stressed
31,David Miller,28-02-2023 00:00,26,Male,168,80,7442,2248,5.147657374,,49,89,Cardio,6,Happy
31,David Miller,01-03-2023 00:00,26,Male,168,80,13178,3598,8.728451381,3.346031453,36,,Yoga,9,Neutral
31,David Miller,02-03-2023 00:00,26,Male,168,80,3769,3724,4.255783861,,111,81,None,9,Happy
31,David Miller,03-03-2023 00:00,26,Male,168,80,16395,1586,4.425949015,2.441415354,68,64,Strength,4,Stressed
31,David Miller,04-03-2023 00:00,26,Male,168,80,4224,1566,5.422562812,3.022353028,84,71,None,2,Sad
31,David Miller,05-03-2023 00:00,26,Male,168,80,5587,3824,8.942529382,3.600900981,79,86,Yoga,1,Stressed
31,David Miller,06-03-2023 00:00,26,Male,168,80,17142,3268,4.037789797,3.453122377,35,72,None,1,Happy
31,David Miller,07-03-2023 00:00,26,Male,168,80,7909,3414,5.686981312,3.145216002,,81,Cardio,8,Neutral
31,David Miller,08-03-2023 00:00,26,Male,168,80,3256,2115,8.203480463,2.243771547,40,72,Strength,6,Stressed
31,David Miller,09-03-2023 00:00,26,Male,168,80,12794,2306,,2.43925105,118,99,Strength,5,Happy
31,David Miller,10-03-2023 00:00,26,Male,168,80,9478,3002,5.173971783,2.614759233,98,87,Strength,3,Sad
31,David Miller,11-03-2023 00:00,26,Male,168,80,10189,2230,7.67247882,,70,79,Cardio,5,Happy
31,David Miller,12-03-2023 00:00,26,Male,168,80,11007,3963,8.88550916,3.272869972,46,80,Yoga,1,Happy
31,David Miller,13-03-2023 00:00,26,Male,168,80,3950,2690,5.650602607,1.578952185,65,84,Yoga,2,Neutral
31,David Miller,14-03-2023 00:00,26,Male,168,80,10923,3516,8.655907433,2.36657055,100,66,None,8,Neutral
31,David Miller,15-03-2023 00:00,26,Male,168,80,19274,1687,8.957417116,3.121398427,76,83,Yoga,2,Neutral
31,David Miller,16-03-2023 00:00,26,Male,168,80,13159,1740,4.20439076,3.796900784,84,76,Strength,9,Sad
31,David Miller,17-03-2023 00:00,26,Male,168,80,17230,3835,4.547261058,2.620739684,103,67,Strength,1,Neutral
31,David Miller,18-03-2023 00:00,26,Male,168,80,18597,2051,4.450592387,3.347454738,83,97,Strength,5,Happy
31,David Miller,19-03-2023 00:00,26,Male,168,80,16480,3707,4.654709305,3.170650199,118,,None,1,Neutral
31,David Miller,20-03-2023 00:00,26,Male,168,80,13902,1962,8.346694593,3.439547215,101,66,None,10,Happy
31,David Miller,21-03-2023 00:00,26,Male,168,80,13407,1743,7.28027116,2.089459579,105,80,Cardio,8,Neutral
31,David Miller,22-03-2023 00:00,26,Male,168,80,17250,2300,5.320160145,2.384132658,66,78,Strength,8,Stressed
31,David Miller,23-03-2023 00:00,26,Male,168,80,5629,3526,,1.74791527,118,80,None,6,Neutral
31,David Miller,24-03-2023 00:00,26,Male,168,80,2807,3281,4.465116171,1.820440119,45,84,Strength,9,Sad
31,David Miller,25-03-2023 00:00,26,Male,168,80,13380,1886,6.139245112,3.396490989,33,66,Yoga,10,Sad
31,David Miller,26-03-2023 00:00,26,Male,168,80,4542,3062,4.383878654,2.716807681,97,61,Strength,4,Stressed
31,David Miller,27-03-2023 00:00,26,Male,168,80,10460,3888,6.409447899,2.383052627,34,74,Cardio,9,Stressed
31,David Miller,28-03-2023 00:00,26,Male,168,80,2121,2907,5.797546252,2.258833015,91,78,Yoga,6,Sad
31,David Miller,29-03-2023 00:00,26,Male,168,80,7689,3489,4.721529064,1.895860077,87,61,Yoga,5,Neutral
31,David Miller,30-03-2023 00:00,26,Male,168,80,13132,1923,4.9888904,3.732759889,31,68,Yoga,5,Neutral
31,David Miller,31-03-2023 00:00,26,Male,168,80,12746,1948,8.670920341,2.897785604,74,75,Cardio,6,Happy
31,David Miller,01-04-2023 00:00,26,Male,168,80,3051,1823,4.225600997,2.22755458,92,78,Cardio,9,Neutral
31,David Miller,02-04-2023 00:00,26,Male,168,80,2478,3421,5.911644739,2.425429328,47,95,Yoga,7,Neutral
31,David Miller,03-04-2023 00:00,26,Male,168,80,10781,3682,6.161960842,3.63232162,66,84,None,2,Stressed
31,David Miller,04-04-2023 00:00,26,Male,168,80,18427,3478,4.732436983,2.667573214,97,93,None,7,Stressed
31,David Miller,05-04-2023 00:00,26,Male,168,80,4252,1723,7.119577256,,115,98,None,2,Neutral
31,David Miller,06-04-2023 00:00,26,Male,168,80,3562,2564,6.353032512,3.578301405,47,78,None,8,Happy
31,David Miller,07-04-2023 00:00,26,Male,168,80,2794,1914,7.473662974,3.50559235,33,92,Strength,7,Sad
31,David Miller,08-04-2023 00:00,26,Male,168,80,2050,2144,4.730697198,3.813867524,,85,Strength,9,Happy
31,David Miller,09-04-2023 00:00,26,Male,168,80,18495,2631,7.43478823,3.202549369,82,69,Yoga,10,Stressed
31,David Miller,10-04-2023 00:00,26,Male,168,80,18046,2753,4.009774157,,76,73,Yoga,3,Happy
31,David Miller,11-04-2023 00:00,26,Male,168,80,2154,2576,,3.281620714,65,75,Cardio,8,Neutral
31,David Miller,12-04-2023 00:00,26,Male,168,80,18629,1502,4.228669355,1.69379911,107,82,Cardio,9,Happy
31,David Miller,13-04-2023 00:00,26,Male,168,80,4737,2121,7.560534406,2.993088128,104,80,Strength,3,Stressed
31,David Miller,14-04-2023 00:00,26,Male,168,80,13284,2468,6.102317942,2.177882344,80,70,Yoga,8,Neutral
31,David Miller,15-04-2023 00:00,26,Male,168,80,18850,2081,,,70,63,None,6,Happy
31,David Miller,16-04-2023 00:00,26,Male,168,80,15054,1707,7.210008041,2.983697199,75,,Cardio,8,Happy
31,David Miller,17-04-2023 00:00,26,Male,168,80,19159,2877,,2.547443935,109,85,Strength,2,Sad
31,David Miller,18-04-2023 00:00,26,Male,168,80,3443,2155,7.066216802,1.980052919,58,66,None,7,Sad
31,David Miller,19-04-2023 00:00,26,Male,168,80,7429,3280,7.328988338,3.630100539,85,,Yoga,10,Stressed
31,David Miller,20-04-2023 00:00,26,Male,168,80,13030,3278,6.4944616,2.181239898,83,93,Yoga,8,Happy
31,David Miller,21-04-2023 00:00,26,Male,168,80,3581,1935,6.944837564,2.60919547,57,98,None,6,Sad
31,David Miller,22-04-2023 00:00,26,Male,168,80,4058,1982,7.4221041,3.431736767,33,87,Yoga,10,Sad
31,David Miller,23-04-2023 00:00,26,Male,168,80,11681,3155,6.980655218,1.742632477,74,78,Yoga,2,Stressed
31,David Miller,24-04-2023 00:00,26,Male,168,80,16658,3295,4.753554088,2.987297731,50,,Strength,1,Neutral
31,David Miller,25-04-2023 00:00,26,Male,168,80,7442,1707,8.133484607,1.618056603,68,66,Cardio,2,Stressed
31,David Miller,26-04-2023 00:00,26,Male,168,80,4869,3129,8.835213695,2.073524276,61,69,Cardio,4,Neutral
31,David Miller,27-04-2023 00:00,26,Male,168,80,7382,3859,5.532333886,3.040443751,91,69,Cardio,2,Happy
31,David Miller,28-04-2023 00:00,26,Male,168,80,14006,2289,5.873212325,2.214411182,34,60,Yoga,7,Stressed
31,David Miller,29-04-2023 00:00,26,Male,168,80,11506,2180,4.898825529,3.309200578,100,61,Strength,5,Stressed
31,David Miller,30-04-2023 00:00,26,Male,168,80,8162,2140,,3.257305994,72,74,Cardio,10,Stressed
31,David Miller,01-05-2023 00:00,26,Male,168,80,13634,3199,5.070432822,1.982276113,53,92,Yoga,6,Sad
31,David Miller,02-05-2023 00:00,26,Male,168,80,16832,3128,7.547842102,2.565242517,87,77,Cardio,4,Neutral
31,David Miller,03-05-2023 00:00,26,Male,168,80,8742,2311,6.394319385,2.389263939,101,89,None,10,Happy
